SEASON_ID,GAME_ID,GAME_DATE,TEAM_A,TEAM_B,MATCHUP,WON,FG_PCT_DIFF,FG_PCT_A,FG3_PCT_DIFF,FG3_PCT_A,FT_PCT_DIFF,FT_PCT_A,REB_DIFF,REB_A,AST_DIFF,AST_A,STL_DIFF,STL_A,TOV_DIFF,TOV_A,PF_DIFF,PF_A
22016,21601198,4/9/17,DEN,OKC,DEN vs. OKC,0,0.059,0.476,0.084,0.324,0.024,0.933,-12,42,3,22,-1,6,0,12,-3,16
22016,21601197,4/9/17,ATL,CLE,ATL vs. CLE,1,0.009,0.468,-0.123,0.29,-0.016,0.784,-8,45,3,31,4,8,-2,12,-5,22
42016,2041600102,4/8/17,RAP,CTN,RAP vs. CTN,1,0.145,0.519,0.181,0.485,-0.215,0.667,-2,37,2,21,5,10,-1,15,-1,20
42016,2041600132,4/8/17,LAD,RGV,LAD vs. RGV,1,0.048,0.565,0.126,0.583,-0.122,0.696,-5,35,5,29,4,9,-5,12,0,24
42016,2041600122,4/8/17,OKL,SCW,OKL vs. SCW,1,0.113,0.573,-0.01,0.333,-0.151,0.682,5,44,-1,20,1,9,1,13,-7,24
22016,21601195,4/8/17,GSW,NOP,GSW vs. NOP,1,0.022,0.51,0.065,0.303,0.306,0.938,19,53,13,37,-1,2,1,9,0,15
22016,21601189,4/8/17,CHA,BOS,CHA vs. BOS,0,-0.065,0.452,-0.115,0.321,0.082,0.906,-1,42,-13,22,3,5,-2,7,-4,15
22016,21601194,4/8/17,POR,UTA,POR vs. UTA,1,0.01,0.407,0.117,0.433,0.125,0.875,0,47,-4,15,3,5,-7,3,-2,16
22016,21601191,4/8/17,PHI,MIL,PHI vs. MIL,0,-0.092,0.351,0.036,0.258,0.17,0.87,4,47,5,23,-1,9,2,17,-5,16
22016,21601192,4/8/17,WAS,MIA,WAS vs. MIA,0,0.018,0.481,-0.025,0.364,0.079,0.773,8,44,-2,21,-6,7,6,19,5,24
22016,21601188,4/8/17,BKN,CHI,BKN vs. CHI,1,-0.02,0.424,-0.135,0.323,-0.09,0.792,-8,44,10,24,9,15,-4,13,-7,13
22016,21601190,4/8/17,ORL,IND,ORL vs. IND,0,-0.105,0.488,-0.033,0.467,-0.01,0.727,-12,33,-6,29,4,10,-2,13,1,16
22016,21601193,4/8/17,SAS,LAC,SAS vs. LAC,0,-0.075,0.425,0.091,0.364,0.215,0.786,-5,40,-1,20,-5,3,7,13,2,17
22016,21601182,4/7/17,HOU,DET,HOU vs. DET,0,-0.012,0.414,-0.032,0.314,-0.063,0.75,-6,49,-2,25,-2,3,5,11,-2,15
22016,21601185,4/7/17,UTA,MIN,UTA vs. MIN,1,0.106,0.6,0.122,0.56,-0.273,0.727,-1,33,7,29,-3,8,2,14,-4,21
22016,21601184,4/7/17,DEN,NOP,DEN vs. NOP,1,0.076,0.551,0.276,0.406,0.027,0.719,17,50,12,31,-2,9,10,21,-4,15
22016,21601179,4/7/17,CLE,ATL,CLE vs. ATL,0,-0.025,0.481,-0.182,0.25,-0.235,0.765,-4,38,-16,23,-2,5,2,13,-7,10
22016,21601180,4/7/17,TOR,MIA,TOR vs. MIA,1,0.014,0.412,0.102,0.45,0.018,0.708,0,44,-2,14,0,10,-4,15,3,24
22016,21601181,4/7/17,MEM,NYK,MEM vs. NYK,1,0.075,0.507,0.342,0.556,0.371,0.833,-3,38,0,20,-5,3,6,12,-2,14
22016,21601186,4/7/17,PHX,OKC,PHX vs. OKC,1,0.148,0.518,0.211,0.444,0.112,0.839,-3,45,3,16,5,6,-2,7,0,26
22016,21601183,4/7/17,DAL,SAS,DAL vs. SAS,0,0.015,0.432,-0.013,0.308,0.034,0.625,-14,44,0,26,-5,1,3,9,6,17
22016,21601187,4/7/17,LAL,SAC,LAL vs. SAC,1,-0.065,0.442,-0.233,0.167,-0.049,0.72,1,41,-7,20,7,12,-9,14,-4,15
42016,2041600131,4/6/17,RGV,LAD,RGV vs. LAD,1,0.074,0.538,-0.045,0.355,0,0.714,24,56,4,27,-4,5,6,18,-2,16
22016,21601173,4/6/17,PHI,CHI,PHI vs. CHI,0,-0.066,0.363,-0.108,0.212,-0.168,0.773,-7,50,-8,19,3,10,-3,13,0,19
22016,21601178,4/6/17,POR,MIN,POR vs. MIN,1,-0.005,0.432,0.202,0.424,-0.092,0.808,-6,41,3,19,1,8,-1,12,0,20
22016,21601174,4/6/17,ORL,BKN,ORL vs. BKN,1,0.007,0.467,-0.007,0.36,0.119,0.846,9,48,3,24,2,9,-1,13,1,20
22016,21601176,4/6/17,NYK,WAS,NYK vs. WAS,0,-0.065,0.421,-0.062,0.35,0.048,0.762,10,49,3,20,4,9,-2,11,-3,19
22016,21601177,4/6/17,ATL,BOS,ATL vs. BOS,1,0.083,0.494,0.129,0.478,-0.088,0.706,14,52,-2,26,-2,7,5,17,1,30
22016,21601175,4/6/17,IND,MIL,IND vs. MIL,1,0.01,0.475,-0.138,0.32,-0.088,0.769,12,44,-1,20,7,15,-5,16,-10,12
22016,21601167,4/5/17,MEM,OKC,MEM vs. OKC,0,0.039,0.474,-0.106,0.346,0.185,0.81,-6,38,2,21,-1,7,1,13,-2,18
22016,21601170,4/5/17,SAS,LAL,SAS vs. LAL,0,-0.05,0.438,-0.129,0.371,-0.119,0.667,-10,37,5,28,0,8,-2,14,0,13
22016,21601169,4/5/17,BOS,CLE,BOS vs. CLE,0,-0.06,0.407,-0.094,0.212,-0.323,0.621,-13,38,2,21,-1,6,2,12,-8,18
22016,21601166,4/5/17,DET,TOR,DET vs. TOR,0,0.048,0.519,0,0.333,-0.256,0.611,9,45,-7,22,-2,5,3,14,7,21
22016,21601168,4/5/17,HOU,DEN,HOU vs. DEN,1,0.031,0.425,0.11,0.294,-0.149,0.684,5,56,-7,19,-3,7,4,16,-4,20
22016,21601171,4/5/17,PHX,GSW,PHX vs. GSW,0,-0.089,0.417,-0.174,0.259,-0.016,0.692,16,55,1,26,0,13,1,16,3,22
22016,21601172,4/5/17,LAC,DAL,LAC vs. DAL,1,0.065,0.507,0.032,0.387,-0.004,0.774,-4,40,-2,22,6,11,-1,15,-7,19
22016,21601165,4/5/17,CHA,MIA,CHA vs. MIA,0,-0.027,0.449,-0.205,0.32,-0.042,0.875,-4,36,-4,19,-3,2,0,6,-1,15
42016,2041600101,4/5/17,CTN,RAP,CTN vs. RAP,0,-0.007,0.451,-0.077,0.316,-0.074,0.684,5,51,5,24,1,10,3,18,8,28
42016,2041600121,4/5/17,SCW,OKL,SCW vs. OKL,1,-0.025,0.436,-0.082,0.325,0.032,0.743,14,57,2,27,-2,10,1,17,7,29
22016,21601154,4/4/17,PHI,BKN,PHI vs. BKN,0,-0.197,0.443,-0.2,0.316,-0.138,0.741,0,36,-4,32,-2,7,-6,11,4,22
42016,2041600111,4/4/17,FWN,MNE,FWN vs. MNE,0,-0.061,0.421,-0.109,0.16,-0.126,0.667,10,56,4,20,1,10,-4,12,2,22
22016,21601161,4/4/17,SAS,MEM,SAS vs. MEM,1,0.045,0.438,0.204,0.524,0.167,0.778,-4,46,-4,22,-1,8,0,15,0,20
22016,21601156,4/4/17,CLE,ORL,CLE vs. ORL,1,0.153,0.537,0.167,0.5,-0.2,0.762,-1,42,7,30,1,9,-2,12,-3,18
22016,21601163,4/4/17,SAC,DAL,SAC vs. DAL,1,0.044,0.444,0.266,0.545,0.038,0.824,12,51,-4,17,2,11,2,18,-3,10
22016,21601164,4/4/17,UTA,POR,UTA vs. POR,1,0.129,0.527,0.334,0.565,-0.093,0.789,18,47,11,21,-4,4,7,14,-4,16
22016,21601155,4/4/17,WAS,CHA,WAS vs. CHA,1,0,0.506,0.147,0.5,-0.031,0.833,-1,36,10,31,5,10,-4,12,1,18
22016,21601158,4/4/17,NOP,DEN,NOP vs. DEN,0,-0.025,0.51,0.005,0.438,0.168,0.882,-15,35,-1,30,2,5,-3,7,-4,16
22016,21601157,4/4/17,IND,TOR,IND vs. TOR,1,-0.009,0.438,0.263,0.48,0.105,1,3,43,5,16,0,7,-2,11,-2,17
22016,21601160,4/4/17,NYK,CHI,NYK vs. CHI,1,0.096,0.472,0.039,0.261,-0.288,0.625,17,54,4,26,-3,4,0,14,7,22
22016,21601159,4/4/17,OKC,MIL,OKC vs. MIL,1,0.118,0.476,0.154,0.321,0.148,0.84,15,53,13,29,0,9,2,13,1,20
22016,21601162,4/4/17,GSW,MIN,GSW vs. MIN,1,0.097,0.524,0.227,0.438,-0.016,0.792,-10,40,11,33,0,9,0,13,0,19
22016,21600940,4/3/17,MIN,POR,MIN vs. POR,1,0.046,0.488,0.1,0.444,-0.023,0.857,9,44,2,26,-4,3,6,11,0,18
22016,21601150,4/2/17,CLE,IND,CLE vs. IND,1,0.038,0.495,0.029,0.419,-0.203,0.697,10,56,-3,29,1,7,4,13,-5,19
22016,21601149,4/2/17,MIA,DEN,MIA vs. DEN,0,-0.023,0.483,0.231,0.481,-0.09,0.762,1,41,1,26,-6,3,2,10,8,22
22016,21601152,4/2/17,GSW,WAS,GSW vs. WAS,1,0.101,0.568,0.074,0.444,0.125,0.885,6,44,6,34,-2,7,2,16,0,20
22016,21601148,4/2/17,BKN,ATL,BKN vs. ATL,1,0.015,0.39,0.011,0.303,0.198,0.85,7,51,2,21,2,11,0,19,3,22
22016,21601144,4/2/17,MIL,DAL,MIL vs. DAL,0,-0.015,0.506,-0.036,0.353,-0.117,0.833,3,33,0,25,2,9,0,13,2,20
22016,21601151,4/2/17,SAS,UTA,SAS vs. UTA,1,0.036,0.519,0.151,0.526,0.249,0.864,6,42,2,26,1,7,3,13,-1,17
22016,21601142,4/2/17,OKC,CHA,OKC vs. CHA,0,-0.017,0.464,0.02,0.387,0.042,0.917,5,42,-1,19,-8,10,8,24,7,20
22016,21601146,4/2/17,NOP,CHI,NOP vs. CHI,0,-0.082,0.407,-0.167,0.333,0.193,0.971,-9,40,-2,24,0,7,1,12,-9,14
22016,21601153,4/2/17,PHX,HOU,PHX vs. HOU,0,-0.05,0.42,-0.133,0.235,0.176,0.828,15,61,1,24,0,8,8,23,1,24
22016,21601145,4/2/17,NYK,BOS,NYK vs. BOS,0,-0.168,0.388,-0.044,0.28,0.148,0.84,-9,32,-2,20,4,12,-6,11,-5,20
22016,21601143,4/2/17,LAL,MEM,LAL vs. MEM,1,-0.029,0.471,-0.065,0.368,0.064,0.778,18,51,-15,14,3,11,-1,13,-7,12
22016,21601147,4/2/17,TOR,PHI,TOR vs. PHI,1,0.091,0.541,0.01,0.316,-0.091,0.789,0,37,0,25,4,12,-4,15,-1,19
22016,2021600528,4/1/17,RNO,NAS,RNO vs. NAS,1,0.085,0.494,0.022,0.393,0.083,0.794,-3,46,-7,17,0,9,5,19,-5,25
22016,21601141,4/1/17,POR,PHX,POR vs. PHX,1,-0.057,0.467,0.105,0.405,0.122,0.935,-2,41,4,21,4,12,-5,12,-3,23
22016,2021600525,4/1/17,IWA,RGV,IWA vs. RGV,0,-0.027,0.463,-0.123,0.256,-0.138,0.68,10,52,1,22,0,6,1,11,-9,12
22016,21601137,4/1/17,LAC,LAL,LAC vs. LAL,1,0.118,0.551,0.179,0.44,0.157,0.824,-2,39,-2,24,-4,8,6,17,-8,19
22016,2021600518,4/1/17,AUS,SXF,AUS vs. SXF,0,0.04,0.55,0.029,0.5,-0.076,0.724,-2,40,-11,12,-4,7,11,19,1,22
22016,2021600522,4/1/17,ERI,DEL,ERI vs. DEL,1,0.062,0.489,0.355,0.414,0.353,0.895,29,58,3,22,0,14,0,20,7,20
22016,2021600523,4/1/17,FWN,CTN,FWN vs. CTN,1,0.023,0.477,0.04,0.48,0.015,0.833,-5,44,3,22,3,6,-4,8,-2,17
22016,2021600527,4/1/17,LAD,SLC,LAD vs. SLC,1,-0.008,0.422,0.009,0.342,-0.271,0.667,-5,48,6,23,6,12,-9,13,3,23
22016,2021600526,4/1/17,OKL,TEX,OKL vs. TEX,1,0.084,0.506,0.189,0.464,-0.233,0.667,7,46,3,30,2,16,0,20,-8,11
22016,21601140,4/1/17,MIN,SAC,MIN vs. SAC,0,-0.116,0.448,-0.246,0.333,0.062,0.789,1,41,0,27,3,8,-7,10,-4,23
22016,2021600524,4/1/17,WCB,MNE,WCB vs. MNE,0,-0.112,0.349,-0.15,0.235,-0.202,0.727,-4,41,-6,14,-2,6,-2,16,0,17
22016,2021600521,4/1/17,WES,LIN,WES vs. LIN,0,-0.077,0.406,-0.139,0.25,-0.024,0.833,0,48,-7,18,2,9,-5,12,-1,17
22016,21601139,4/1/17,BKN,ORL,BKN vs. ORL,1,0.037,0.532,-0.142,0.258,0.08,0.813,2,44,0,26,-1,8,-3,11,0,15
22016,21601138,4/1/17,CHI,ATL,CHI vs. ATL,1,0.027,0.471,0.007,0.4,0.235,1,-5,40,0,25,2,6,-1,12,1,17
22016,21601126,3/31/17,TOR,IND,TOR vs. IND,1,0.037,0.451,0.096,0.519,-0.153,0.657,11,53,4,23,0,7,1,14,2,23
22016,21601127,3/31/17,CHA,DEN,CHA vs. DEN,1,-0.035,0.465,-0.013,0.472,0.106,0.833,-6,43,-6,26,6,10,-7,6,-2,17
22016,21601132,3/31/17,NOP,SAC,NOP vs. SAC,1,0.095,0.484,0.003,0.303,0.024,0.789,-7,45,10,28,9,16,-8,12,-4,13
22016,21601129,3/31/17,BOS,ORL,BOS vs. ORL,1,0.044,0.452,-0.036,0.364,-0.107,0.853,-3,45,-1,27,-3,6,2,11,-3,18
22016,21601130,3/31/17,MIL,DET,MIL vs. DET,1,-0.037,0.417,0.156,0.389,0.081,0.706,-6,48,0,25,-2,6,0,12,-9,18
22016,21601136,3/31/17,GSW,HOU,GSW vs. HOU,1,0.079,0.453,0.02,0.344,-0.069,0.714,-5,43,7,27,4,10,-3,10,8,20
22016,2021600515,3/31/17,DEL,RAP,DEL vs. RAP,0,-0.095,0.449,-0.178,0.378,-0.097,0.613,-11,36,-9,23,-3,4,-2,11,-1,24
22016,2021600516,3/31/17,GBO,MNE,GBO vs. MNE,1,0.101,0.518,0.058,0.28,0.038,0.871,-1,41,-3,20,4,7,-1,10,2,24
22016,2021600519,3/31/17,SLC,RNO,SLC vs. RNO,0,0.013,0.451,0.038,0.346,-0.199,0.68,-7,43,4,19,-3,6,2,18,5,23
22016,21601135,3/31/17,OKC,SAS,OKC vs. SAS,0,-0.028,0.407,-0.047,0.286,0.222,0.852,5,46,-2,21,-1,7,5,18,-2,21
22016,21601134,3/31/17,UTA,WAS,UTA vs. WAS,1,0.056,0.458,0.106,0.4,-0.2,0.613,-3,42,8,20,1,9,-4,10,-5,18
22016,21601128,3/31/17,CLE,PHI,CLE vs. PHI,1,0.038,0.526,0.115,0.448,-0.174,0.563,7,49,4,30,1,8,-9,8,-5,16
22016,21601131,3/31/17,MEM,DAL,MEM vs. DAL,1,0.085,0.467,0.054,0.407,0.1,0.9,9,47,8,23,-3,4,5,13,1,22
22016,2021600517,3/31/17,GRD,CTN,GRD vs. CTN,1,0.093,0.476,0.045,0.321,-0.086,0.636,-4,44,3,19,5,13,-4,17,1,21
22016,2021600520,3/31/17,SCW,LAD,SCW vs. LAD,1,0.165,0.523,0.125,0.417,0.087,0.694,-3,57,-2,27,-5,7,9,19,-4,20
22016,21601133,3/31/17,MIA,NYK,MIA vs. NYK,0,-0.065,0.41,-0.133,0.242,-0.221,0.72,2,41,-8,17,-4,5,-1,13,-1,17
22016,2021600510,3/30/17,WES,GRD,WES vs. GRD,0,-0.047,0.447,0.002,0.346,-0.025,0.655,-16,32,-3,16,-2,3,-1,14,-3,20
22016,2021600511,3/30/17,RAP,WCB,RAP vs. WCB,1,0.077,0.481,0.001,0.345,0,0.706,-14,38,-2,23,5,9,-2,8,3,17
22016,2021600513,3/30/17,OKL,SXF,OKL vs. SXF,1,0.108,0.525,-0.055,0.286,-0.161,0.696,11,54,0,20,2,7,-2,10,1,22
22016,2021600514,3/30/17,RGV,TEX,RGV vs. TEX,1,0.02,0.495,0.132,0.382,-0.083,0.774,10,54,2,29,3,9,1,16,2,18
22016,2021600512,3/30/17,IWA,ERI,IWA vs. ERI,1,0.047,0.525,0.128,0.414,-0.126,0.769,4,43,8,20,1,9,4,18,-7,18
22016,21601125,3/30/17,POR,HOU,POR vs. HOU,1,0.038,0.478,0.159,0.394,-0.008,0.818,-1,41,6,24,3,12,-6,12,-4,16
22016,21601123,3/30/17,MIN,LAL,MIN vs. LAL,1,0.007,0.483,0.143,0.476,-0.171,0.767,-2,40,10,30,5,9,-6,10,-2,20
22016,21601124,3/30/17,PHX,LAC,PHX vs. LAC,0,-0.017,0.533,-0.241,0.304,-0.164,0.542,4,43,4,24,2,6,0,14,6,27
22016,21601122,3/30/17,CHI,CLE,CHI vs. CLE,1,-0.024,0.422,0.11,0.48,0.048,0.611,7,51,3,26,5,11,-3,12,-7,15
22016,21601121,3/30/17,DET,BKN,DET vs. BKN,1,0.039,0.419,0.066,0.389,-0.103,0.647,7,53,3,20,2,6,4,16,-5,11
22016,21601112,3/29/17,ORL,OKC,ORL vs. OKC,0,-0.02,0.402,-0.003,0.3,0.061,0.704,-4,53,6,24,-2,9,3,14,2,22
22016,21601115,3/29/17,NYK,MIA,NYK vs. MIA,0,-0.105,0.371,-0.28,0.2,0.045,0.81,12,52,1,19,-9,2,4,14,-7,16
22016,21601120,3/29/17,SAC,UTA,SAC vs. UTA,0,-0.079,0.453,-0.286,0.133,-0.122,0.667,-11,32,-8,14,-3,7,2,13,-1,17
22016,21601111,3/29/17,PHI,ATL,PHI vs. ATL,0,-0.011,0.414,-0.218,0.282,-0.028,0.818,-7,40,11,30,0,7,-3,14,4,19
22016,21601119,3/29/17,LAC,WAS,LAC vs. WAS,1,0.071,0.566,0.018,0.4,0.075,0.73,-2,41,5,27,-1,6,0,10,-9,22
22016,21601114,3/29/17,TOR,CHA,TOR vs. CHA,0,0.005,0.458,-0.145,0.355,0.03,0.792,6,44,0,23,-2,4,5,13,4,22
22016,21601113,3/29/17,BOS,MIL,BOS vs. MIL,0,-0.128,0.398,-0.04,0.324,0.018,0.783,7,42,-3,24,-1,8,2,16,-3,18
22016,21601117,3/29/17,NOP,DAL,NOP vs. DAL,1,0.016,0.5,-0.119,0.4,-0.183,0.758,6,44,1,26,2,5,1,6,-3,18
22016,21601116,3/29/17,MEM,IND,MEM vs. IND,1,0.031,0.466,-0.025,0.375,0.022,0.889,0,43,3,22,3,8,-4,8,1,19
22016,21601118,3/29/17,SAS,GSW,SAS vs. GSW,0,-0.096,0.41,-0.125,0.375,-0.192,0.808,7,42,-11,20,2,9,0,15,-10,12
22016,2021600507,3/29/17,DEL,GBO,DEL vs. GBO,1,0.079,0.525,-0.003,0.409,0.019,0.769,5,47,2,25,-1,6,1,11,-2,21
22016,2021600508,3/29/17,NAS,AUS,NAS vs. AUS,0,-0.044,0.438,-0.1,0.4,-0.16,0.704,-14,36,-2,19,4,15,-2,21,1,23
22016,2021600509,3/29/17,RNO,LAD,RNO vs. LAD,0,0.043,0.521,-0.039,0.375,0.006,0.786,3,46,4,26,-7,3,7,20,3,31
22016,21601110,3/28/17,LAL,WAS,LAL vs. WAS,0,-0.005,0.506,0.103,0.364,0.195,0.875,2,43,-3,21,-6,6,6,18,-1,19
22016,2021600505,3/28/17,SXF,IWA,SXF vs. IWA,1,0.115,0.505,0.257,0.543,0.126,0.81,11,57,8,27,3,9,-1,12,-4,18
22016,21601103,3/28/17,CHA,MIL,CHA vs. MIL,0,-0.134,0.488,-0.217,0.25,0.087,0.793,-11,31,-6,25,6,7,-12,2,-14,12
22016,21601106,3/28/17,ATL,PHX,ATL vs. PHX,1,0.035,0.4,-0.004,0.222,0.141,0.724,3,51,-1,24,-7,5,4,19,-8,23
22016,2021600506,3/28/17,WCB,ERI,WCB vs. ERI,1,0.01,0.448,0.009,0.259,-0.116,0.667,-1,43,5,28,4,8,-10,7,-1,22
22016,21601105,3/28/17,BKN,PHI,BKN vs. PHI,0,-0.025,0.404,-0.022,0.281,-0.19,0.667,-3,50,1,22,4,11,-3,13,-4,19
22016,2021600503,3/28/17,LIN,FWN,LIN vs. FWN,0,-0.017,0.421,-0.016,0.222,-0.002,0.824,-8,47,7,19,-2,4,6,15,1,18
22016,2021600445,3/28/17,GRD,MNE,GRD vs. MNE,1,-0.008,0.412,0.057,0.367,0.126,0.762,5,53,4,23,7,15,-10,10,-1,16
22016,21601104,3/28/17,IND,MIN,IND vs. MIN,0,0.02,0.494,-0.172,0.278,-0.036,0.829,2,37,3,25,-2,8,0,14,0,22
22016,2021600504,3/28/17,WES,CTN,WES vs. CTN,1,0.051,0.5,0.195,0.6,0.053,0.72,0,42,6,27,2,7,1,12,1,20
22016,21601109,3/28/17,POR,DEN,POR vs. DEN,1,0.027,0.495,-0.004,0.296,-0.073,0.727,0,47,-8,15,5,8,-3,9,-6,18
22016,21601107,3/28/17,DET,MIA,DET vs. MIA,0,-0.032,0.424,0.058,0.296,0.048,0.762,7,51,2,20,2,7,0,12,5,23
22016,21601108,3/28/17,HOU,GSW,HOU vs. GSW,0,-0.123,0.388,-0.107,0.161,0.147,0.897,-6,38,-13,20,0,9,-2,14,-15,14
22016,2021600502,3/27/17,SLC,SCW,SLC vs. SCW,0,-0.016,0.533,-0.038,0.433,0.15,0.75,-1,39,0,27,4,10,0,11,5,20
22016,21601101,3/27/17,SAC,MEM,SAC vs. MEM,1,0.119,0.463,0.048,0.24,-0.026,0.767,-9,36,1,16,0,4,4,11,5,23
22016,21601099,3/27/17,SAS,CLE,SAS vs. CLE,1,0.104,0.477,0.115,0.269,0.209,0.824,12,52,4,24,3,11,-4,12,-2,18
22016,21601102,3/27/17,UTA,NOP,UTA vs. NOP,1,0.019,0.482,0.156,0.556,-0.056,0.611,12,49,10,27,-1,6,1,10,5,22
22016,21601098,3/27/17,NYK,DET,NYK vs. DET,1,0.107,0.536,-0.058,0.333,0.256,0.923,-5,37,8,26,9,13,-6,12,0,16
22016,21601100,3/27/17,DAL,OKC,DAL vs. OKC,0,-0.022,0.413,0.084,0.345,-0.068,0.789,-9,39,6,23,2,12,-3,14,-5,16
22016,21601097,3/27/17,TOR,ORL,TOR vs. ORL,1,0.101,0.59,0.467,0.667,-0.129,0.657,10,43,5,24,-4,7,4,15,2,25
22016,21601088,3/26/17,ATL,BKN,ATL vs. BKN,0,-0.095,0.347,-0.088,0.185,-0.239,0.594,8,58,-5,16,-3,10,3,20,-6,19
22016,21601090,3/26/17,MIL,CHI,MIL vs. CHI,0,-0.101,0.44,-0.172,0.304,0.065,0.765,-15,34,-13,20,4,8,-5,9,-7,9
22016,21601092,3/26/17,IND,PHI,IND vs. PHI,1,0.029,0.427,0.071,0.412,0.114,0.828,3,51,-3,16,2,9,-5,9,-10,13
22016,21601094,3/26/17,GSW,MEM,GSW vs. MEM,1,0.102,0.549,0.272,0.548,0.066,0.733,0,37,9,30,-2,9,5,18,2,15
22016,21601091,3/26/17,HOU,OKC,HOU vs. OKC,1,0.133,0.633,0.146,0.513,0.096,0.81,-5,36,5,32,-7,8,3,19,2,23
22016,21601093,3/26/17,BOS,MIA,BOS vs. MIA,1,0.081,0.532,0.092,0.333,0.088,0.88,-5,35,13,32,-1,8,1,16,-3,19
22016,21601095,3/26/17,DEN,NOP,DEN vs. NOP,0,-0.116,0.379,-0.093,0.24,0.024,0.857,-12,48,-8,21,-3,3,0,9,-5,13
22016,21601089,3/26/17,LAC,SAC,LAC vs. SAC,0,-0.042,0.41,-0.119,0.345,0.129,0.821,-1,45,-3,20,2,7,-3,9,-11,14
22016,21601096,3/26/17,LAL,POR,LAL vs. POR,0,-0.011,0.393,-0.191,0.238,-0.134,0.588,-19,42,-5,19,-2,6,-3,10,1,17
22016,2021600499,3/26/17,MNE,RNO,MNE vs. RNO,0,-0.004,0.484,-0.095,0.39,-0.322,0.611,7,48,0,27,-3,4,7,17,11,27
22016,21601087,3/26/17,CHA,PHX,CHA vs. PHX,1,-0.023,0.483,0.092,0.467,0.099,0.917,2,41,4,29,2,8,-5,7,-3,14
22016,2021600501,3/26/17,AUS,OKL,AUS vs. OKL,1,0.074,0.592,0.309,0.483,0.205,0.913,-3,33,10,26,3,9,2,17,2,25
22016,2021600500,3/26/17,SXF,NAS,SXF vs. NAS,1,0.077,0.565,-0.045,0.455,0.076,0.75,15,47,12,35,-5,6,10,22,4,32
22016,2021600495,3/25/17,IWA,NAS,IWA vs. NAS,0,-0.029,0.407,0.047,0.308,-0.095,0.7,-4,45,0,16,-4,6,5,18,12,29
22016,2021600494,3/25/17,GRD,FWN,GRD vs. FWN,1,0.045,0.494,-0.122,0.278,-0.294,0.556,-12,35,6,19,7,10,-9,9,6,19
22016,2021600498,3/25/17,LAD,SCW,LAD vs. SCW,0,-0.076,0.447,-0.027,0.432,-0.122,0.684,-5,46,4,27,-4,6,0,13,4,23
22016,2021600491,3/25/17,DEL,WCB,DEL vs. WCB,0,-0.059,0.43,-0.042,0.333,-0.027,0.64,-2,46,-13,10,2,8,2,13,3,22
22016,2021600496,3/25/17,RGV,SLC,RGV vs. SLC,1,0.051,0.49,0.096,0.429,0.187,0.929,11,55,2,24,-7,5,8,17,10,23
22016,21601085,3/25/17,SAS,NYK,SAS vs. NYK,1,-0.016,0.455,0.1,0.4,-0.117,0.75,5,50,4,28,5,11,-2,14,2,18
22016,2021600497,3/25/17,TEX,AUS,TEX vs. AUS,0,-0.035,0.506,0.044,0.444,-0.054,0.727,11,41,-2,20,4,13,1,19,7,26
22016,2021600492,3/25/17,ERI,RAP,ERI vs. RAP,0,-0.043,0.329,-0.027,0.294,-0.024,0.833,-12,44,-8,9,2,10,-6,10,1,18
22016,21601083,3/25/17,CLE,WAS,CLE vs. WAS,0,-0.104,0.494,-0.08,0.364,-0.03,0.778,-8,32,0,24,-4,6,2,13,-5,18
22016,21601082,3/25/17,LAC,UTA,LAC vs. UTA,1,0.022,0.452,-0.049,0.259,0.171,0.893,4,47,-8,14,4,9,-4,10,-5,17
22016,21601084,3/25/17,DAL,TOR,DAL vs. TOR,0,-0.103,0.378,-0.179,0.25,0.072,0.85,-4,40,-2,20,1,10,-2,12,-5,16
22016,21601086,3/25/17,POR,MIN,POR vs. MIN,1,0.147,0.634,0.3,0.5,-0.103,0.647,8,35,9,24,-5,5,7,14,6,20
22016,2021600493,3/25/17,GBO,WES,GBO vs. WES,1,0.041,0.513,0.051,0.458,-0.077,0.846,-1,38,9,25,-2,8,-1,14,-6,22
22016,2021600487,3/24/17,DEL,LIN,DEL vs. LIN,1,0.017,0.505,0.131,0.381,0.09,0.84,10,46,1,24,1,11,-3,15,2,24
22016,2021600488,3/24/17,ERI,RAP,ERI vs. RAP,0,-0.061,0.39,0.118,0.414,-0.166,0.64,-7,38,-1,17,2,7,-7,11,8,27
22016,21601074,3/24/17,ORL,DET,ORL vs. DET,1,0.162,0.516,0.371,0.462,-0.158,0.692,-3,47,15,36,1,4,2,10,0,17
22016,21601079,3/24/17,HOU,NOP,HOU vs. NOP,1,0.022,0.473,-0.009,0.359,-0.036,0.75,23,59,1,29,-4,5,8,18,4,19
22016,21601077,3/24/17,CHI,PHI,CHI vs. PHI,0,-0.147,0.407,0.097,0.417,0.003,0.742,-7,39,-1,22,-1,9,-4,14,-7,15
22016,21601075,3/24/17,IND,DEN,IND vs. DEN,0,0.029,0.505,0.283,0.542,-0.203,0.727,-6,39,-4,19,1,9,-1,12,14,29
22016,21601073,3/24/17,CHA,CLE,CHA vs. CLE,0,-0.132,0.422,-0.097,0.263,-0.083,0.792,4,42,-8,18,0,6,-3,9,-5,17
22016,21601078,3/24/17,MIL,ATL,MIL vs. ATL,1,0.033,0.443,-0.068,0.296,0,0.875,-14,35,7,27,5,10,-9,8,4,23
